Country (Name),State/Province,City,Latitude,Longitude
Romania,Alba,Sub piatră,46.3862631,23.4574387
Romania,Alba,Valea giogeşti,46.3077805,23.2837617
Romania,Alba,Haţegana,46.0356326,23.4429316
Romania,Alba,Tomeşti,46.2993459,23.3642269
Romania,Alba,Mahaceni,46.4466857,23.742964
Romania,Alba,Ampoita,46.1176088,23.4501112
Romania,Alba,Sard,46.122287,23.532457
Romania,Alba,Salciua de sus,46.3936744,23.40244
Romania,Alba,Gura roşiei,46.3091464,23.0574533
Romania,Alba,Sfoartea,46.5245662,22.8460004
Romania,Alba,Furduieşti,46.3348959,23.07939
Romania,Alba,După deal,46.3403597,23.1574451
Romania,Alba,Valea morii,46.3589982,22.960138
Romania,Alba,Inoc,46.3852106,23.787227
Romania,Alba,Ciuldeşti,46.3942213,23.1081057
Romania,Alba,Plişti,46.4862731,22.8044079
Romania,Alba,Tîrsa,46.3820208,22.797178
Romania,Alba,După pleşe,46.4360204,22.9437499
Romania,Alba,Vâltori,46.1456423,23.214694
Romania,Alba,Ciugudu de jos,46.4187174,23.7447414
Romania,Alba,Vidolm,46.4806186,23.5118221
Romania,Alba,Rogoz,46.4269229,22.9640037
Romania,Alba,Negreşti,46.268772,23.3192487
Romania,Alba,Muneşti,46.2902436,23.0008286
Romania,Alba,Iacobeşti,46.3079199,23.0683944
Romania,Alba,Pastesti,46.3981198,22.825161
Romania,Alba,Macaresti,46.2914844,23.3925883
Romania,Alba,Dârleşti,46.5244428,22.9139089
Romania,Alba,Ciugudu de sus,46.425512,23.7123133
Romania,Alba,Rătitiş,46.4058623,23.0908058
Romania,Alba,Boncesti,46.3607207,23.0730573
Romania,Alba,Cărăşti,46.3782504,22.8341863
Romania,Alba,Gabud,46.4093634,24.0114517
Romania,Alba,Plaiuri,45.8369118,23.5113984
Romania,Alba,Deve,46.4618811,22.9328653
Romania,Alba,Silivaş,46.3414826,23.8758517
Romania,Alba,Motorăşti,46.3771932,23.0427342
Romania,Alba,Bodreşti,46.2720171,22.9735738
Romania,Alba,Dric,46.4045514,23.0453366
Romania,Alba,Lăzeşti,46.4197694,22.9393749
Romania,Alba,Gojeieşti,46.3807228,22.8292902
Romania,Alba,Lunca ampoiţei,46.1399477,23.3851805
Romania,Alba,Stălnişoara,46.2388293,23.2048301
Romania,Alba,Hădărău,46.3640227,23.2053223
Romania,Alba,Lupaiesti,46.4124337,22.9006024
Romania,Alba,Puiuleteşti,46.3692555,22.9960131
Romania,Alba,Telna,46.1654534,23.4962266
Romania,Alba,Lunca tirnavei,46.37808,22.94484
Romania,Alba,Soal,46.3320221,23.0696481
Romania,Alba,Copand,46.420133,23.9811581
Romania,Alba,Fenes,46.1043071,23.2951099
Romania,Alba,Vîrtop,46.3241289,23.0922451
Romania,Alba,Bădai,46.4084857,22.7557603
Romania,Alba,Bonceşti,46.3607207,23.0730573
Romania,Alba,Ştiuleţi,46.4543317,22.9170053
Romania,Alba,Ficăreşti,46.3835616,22.9619311
Romania,Alba,Carpinis,45.8316304,23.66114
Romania,Alba,Dealu geoagiului,46.280494,23.4312933
Romania,Alba,Sibot,45.9410607,23.3361763
Romania,Alba,Silea,46.3269851,24.1139345
Romania,Alba,Sebesel,45.8876792,23.5656543
Romania,Alba,Mărţeşti,46.3581349,22.8629409
Romania,Alba,Leheşti,46.3037521,22.9838592
Romania,Alba,Mihoesti,46.370427,23.0250249
Romania,Alba,Bisericani,46.2908838,23.1604771
Romania,Alba,Vama seacă,46.346467,23.9419554
Romania,Alba,Plai,46.3984201,22.7740586
Romania,Alba,Peste valea bistrii,46.4445714,23.032649
Romania,Alba,Burzoneşti,46.3677429,23.0086783
Romania,Alba,Sartăş,46.3921678,23.2958744
Romania,Alba,Şpălnaca,46.341242,23.908668
Romania,Alba,Valea lupsii,46.38072,23.2275329
Romania,Alba,Bagau,46.3104689,23.7939864
Romania,Alba,Valea mica,46.0793915,23.279207
Romania,Alba,Lunca de jos,46.3681747,22.8872582
Romania,Alba,Valea cerbului,46.2396761,23.1176444
Romania,Alba,Valea vintului,46.0176378,23.4558766
Romania,Alba,Matisesti,46.5088872,22.9023014
Romania,Alba,Vinta,46.3163852,23.2259169
Romania,Alba,Ghioncani,46.2415231,23.328575
Romania,Alba,Gârbova de sus,46.2927984,23.6229819
Romania,Alba,Girde,34.829524,-82.371628
Romania,Alba,Hanasesti,46.3914367,22.8534105
Romania,Alba,Soiceşti,46.3633197,22.8289636
Romania,Alba,Daroaia,46.2959138,23.0383407
Romania,Alba,Vârşi,46.3576194,23.0742417
Romania,Alba,Valea mlacii,46.233143,23.2762548
Romania,Alba,Vanvuceşti,46.4797315,22.7220574
Romania,Alba,Bunţa,46.2771237,23.1150943
Romania,Alba,Dumăceşti,46.394062,22.7972588
Romania,Alba,Pădurea,46.098407,23.4873242
Romania,Alba,Dumbrăviţa,45.9828791,23.2662814
Romania,Alba,Verdeşti,46.3826813,22.7916502
Romania,Alba,Faţa abrudului,46.3489062,23.0590769
Romania,Alba,Gura sohodol,46.3546316,23.0306699
Romania,Alba,Măhăceni,46.4466857,23.742964
Romania,Alba,Simoceşti,46.3114533,23.0016947
Romania,Alba,Petreasa,46.5356098,22.9427729
Romania,Alba,Rahau,45.9039451,23.6206531
Romania,Alba,Poienile-mogos,46.2764469,23.2441276
Romania,Alba,Luncă,46.3742522,22.9099709
Romania,Alba,Podu lui paul,46.1015187,23.2500417
Romania,Alba,Şoal,46.3320221,23.0696481
Romania,Alba,Avrămeşti,46.3914284,22.8238333
Romania,Alba,Ciuculeşti,46.2616482,23.1855743
Romania,Alba,Gheţari,46.4908252,22.8222814
Romania,Alba,Patrusesti,46.524233,22.9761217
Romania,Alba,Stanesti,46.4122129,22.8814351
Romania,Alba,Gîrde,34.829524,-82.371628
Romania,Alba,Fagetu de jos,46.4031333,22.9072937
Romania,Alba,Musca,46.3566626,23.1712354
Romania,Alba,Arti,45.7475673,23.5972439
Romania,Alba,Lunca ariesului,46.4394945,23.4594869
Romania,Alba,Lespezea,46.4761233,22.9025008
Romania,Alba,Boţeşti,46.1808969,23.1509005
Romania,Alba,Mărgineni,45.908115,23.3980237
Romania,Alba,Micoslaca,46.3701231,23.7932625
Romania,Alba,Băzeşti,46.3178521,23.0141136
Romania,Alba,Rîmeţ,47.136483,4.488986
Romania,Alba,Cricau,46.1755773,23.5698624
Romania,Alba,Poiu,46.3863677,23.095351
Romania,Alba,Buninginea,46.2265705,23.0383696
Romania,Alba,Bogleşti,46.2561813,23.0118994
Romania,Alba,Cergau mic,46.0830846,23.9406819
Romania,Alba,Dănduţ,46.35808,23.0930557
Romania,Alba,Achimeţeşti,46.3848424,22.803892
Romania,Alba,Scoarţa,46.4362723,22.7665607
Romania,Alba,Pârâu lui mihai,46.0129736,23.485973
Romania,Alba,Bădăi,46.4084857,22.7557603
Romania,Alba,Casa de piatră,46.5351429,22.7841348
Romania,Alba,Manastire,46.3825412,23.1709981
Romania,Alba,Găneşti,46.3901131,23.1299078
Romania,Alba,Cojocani,46.2829018,23.3684924
Romania,Alba,Nămaş,46.3990265,23.1279392
Romania,Alba,Ratitis,46.4058623,23.0908058
Romania,Alba,Verdesti,46.3826813,22.7916502
Romania,Alba,Soharu,46.2783788,23.0281791
Romania,Alba,Necsesti,46.3888175,22.9899848
Romania,Alba,Bodesti,46.4118232,22.987402
Romania,Alba,Scoarta,46.4362723,22.7665607
Romania,Alba,Jidostina,45.716916,23.5871215
Romania,Alba,Stîna de mureş,33.578621,-79.189909
Romania,Alba,După plese,46.4360204,22.9437499
Romania,Alba,Botesti,46.1808969,23.1509005
Romania,Alba,Veseus,46.2751276,24.1425008
Romania,Alba,Căsoaia,46.3879907,22.7607339
Romania,Alba,Micesti,46.1013257,23.5557314
Romania,Alba,Lazesti,46.4197694,22.9393749
Romania,Alba,Lunca muresului,46.4280752,23.9097312
Romania,Alba,Dumeşti,46.3825746,23.4440325
Romania,Alba,Stiuleti,46.4543317,22.9170053
Romania,Alba,Valea lunga,46.1259241,24.045406
Romania,Alba,Fata cristesei,46.4918858,22.7634854
Romania,Alba,Lunca arieşului,46.4394945,23.4594869
Romania,Alba,Bârzogani,46.3052945,23.347299
Romania,Alba,Piţiga,46.372893,23.168693
Romania,Alba,Orăşti,46.4500532,23.3390329
Romania,Alba,Pleşcuţa,46.3616645,22.9533055
Romania,Alba,Cioara de sus,46.3762125,23.3147483
Romania,Alba,Brădeşti,46.3328344,23.4699713
Romania,Alba,Balcaciu,46.1912174,24.0613946
Romania,Alba,Abrud-sat,46.281807,23.0607022
Romania,Alba,Popestii de jos,46.3989036,22.9569304
Romania,Alba,Salciua de jos,46.3985516,23.4212175
Romania,Alba,Coasta henţii,46.3125925,23.0584834
Romania,Alba,Matei,46.4285067,22.8843796
Romania,Alba,Păgida,46.3408384,23.7453759
Romania,Alba,Coroieşti,46.3563026,22.8172691
Romania,Alba,Tamboreşti,46.4475371,22.9263865
Romania,Alba,Geamăna,46.3281667,23.2075152
Romania,Alba,Lunca ampoitei,46.1399477,23.3851805
Romania,Alba,Roşia montana,46.3062526,23.1309849
Romania,Alba,Gura izbitei,46.2481618,23.1587635
Romania,Alba,Barzan,46.3598855,23.2350549
Romania,Alba,Tâmboreşti,46.4475371,22.9263865
Romania,Alba,Deonceşti,46.3006684,23.0009954
Romania,Alba,Valeni,46.2776426,23.1563895
Romania,Alba,Medves,46.307009,24.0641639
Romania,Alba,Farau,46.3379675,24.0078593
Romania,Alba,Miraslau,46.3643618,23.7080214
Romania,Alba,Trifesti,46.3207881,23.2012252
Romania,Alba,Şebişeşti,46.3475733,22.994183
Romania,Alba,Jefleşti,46.3806133,22.8807001
Romania,Alba,Costesti,46.4859101,22.9066731
Romania,Alba,Dealu bistrii,46.3756433,23.0600959
Romania,Alba,Bogdăneşti,46.3647139,22.9898524
Romania,Alba,Veza,46.1674728,23.9247009
Romania,Alba,Curmătura,46.3432533,23.2265845
Romania,Alba,Dilimani,46.35582,23.01309
Romania,Alba,Răcătău,46.0331188,23.3255718
Romania,Alba,Fântânele,46.028942,23.2687307
Romania,Alba,Tauti,46.0959678,23.4674665
Romania,Alba,Bradeana,46.3322941,22.977928
Romania,Alba,Giurgiut,46.5213956,22.9500997
Romania,Alba,Vîltori,46.1456423,23.214694
Romania,Alba,Casa de piatra,46.5351429,22.7841348
Romania,Alba,Sasa,46.3362613,23.2114217
Romania,Alba,Dealu roatei,46.1234742,23.1545938
Romania,Alba,Cărţuleşti,46.3857878,22.7899895
Romania,Alba,Fagetu de sus,46.3968346,22.8379671
Romania,Alba,Cobles,46.4939083,22.7361852
Romania,Alba,Ciuldesti,46.3942213,23.1081057
Romania,Alba,Ruşi,46.2149526,23.126566
Romania,Alba,Dostat,45.9708837,23.8427881
Romania,Alba,Burzesti,46.4013084,22.9486804
Romania,Alba,Fata lapusului,46.4680274,22.7695128
Romania,Alba,Sicoieşti,46.3435993,22.9786969
Romania,Alba,Bârsana,45.755115,23.5650447
Romania,Alba,Ivanis,46.2267893,23.3906658
Romania,Alba,Lumineşti,46.3294992,22.9561474
Romania,Alba,Cîmpu goblii,45.99894,23.44959
Romania,Alba,Glogoveţ,46.1483394,24.0085952
Romania,Alba,Rachita,45.8753342,23.5170715
Romania,Alba,Seusa,46.0597111,23.6273924
Romania,Alba,Poi,11.45,-2.56667
Romania,Alba,Podul lui paul,45.82626,23.606971
Romania,Alba,Faţa pietrii,46.2860652,23.517871
Romania,Alba,Beta,46.2567315,23.815076
Romania,Alba,Lunca metesului,46.1396463,23.3664818
Romania,Alba,Popesti,46.2578034,23.3953133
Romania,Alba,Mihalt,46.16005,23.7252731
Romania,Alba,Dealu capsei,46.4051463,23.0677048
Romania,Alba,Văseşti,46.3787794,22.9038264
Romania,Alba,Valea fagetului,46.3489588,23.5122942
Romania,Alba,Vladesti,46.3080485,23.5586775
Romania,Alba,Izbicioara,46.2434888,23.1664817
Romania,Alba,Bodresti,46.2720171,22.9735738
Romania,Alba,Goaşele,45.7778636,23.4625922
Romania,Alba,Băi,46.3363589,22.9159423
Romania,Alba,Fata abrudului,46.3489062,23.0590769
Romania,Alba,Vurpar,46.0040301,23.472674
Romania,Alba,Gârboviţa,46.2810209,23.6413953
Romania,Alba,Valea ghioghesti,46.38072,23.22753
Romania,Alba,Nelegeşti,46.3441195,23.0056538
Romania,Alba,Cocesti,46.3613288,22.8122985
Romania,Alba,Mătăcina,46.0370477,23.4260024
Romania,Alba,Valea albă,46.2541065,23.2084485
Romania,Alba,Raviceşti,46.4844611,22.7773822
Romania,Alba,Viltori,46.1456423,23.214694
Romania,Alba,Cucută,45.9893785,23.2575051
Romania,Alba,Valea mare,46.0221063,23.2607146
Romania,Alba,Pănteşti,46.4770705,22.7782378
Romania,Alba,Băleşti,46.4164547,23.0952267
Romania,Alba,Vâlcea,46.2662216,23.1636492
Romania,Alba,Casoaia,46.3879907,22.7607339
Romania,Alba,Şoimuş,46.2269001,23.7854329
Romania,Alba,Lipaia,46.3902058,23.0872014
Romania,Alba,Tecşeşti,46.2745487,23.4789228
Romania,Alba,Virsi,55.32089,22.7173
Romania,Alba,Cornu,46.2212314,23.8151514
Romania,Alba,Hoancă,46.3439799,22.9193052
Romania,Alba,Vîrşii mici,46.34788,23.11512
Romania,Alba,Drăgoieşti-lunca,46.3661496,22.9812614
Romania,Alba,Spatac,46.1385917,23.9407582
Romania,Alba,Cunta,45.9251054,23.7225461
Romania,Alba,Coasta vîscului,46.31261,23.05858
Romania,Alba,Bărbeşti,46.2759881,23.3320849
Romania,Alba,Birsana,45.755115,23.5650447
Romania,Alba,Cisteiu de mures,46.3774928,23.8130712
Romania,Alba,Bolovăneşti,45.9997003,23.2550632
Romania,Alba,Saracsau,45.9450174,23.3071232
Romania,Alba,Vârşii mici,46.3480355,23.1160182
Romania,Alba,Crişeni,46.0415421,23.4903234
Romania,Alba,Gîrda-bărbuleşti,46.3292693,23.1174124
Romania,Alba,Pîrâu gruiului,46.147939,23.188648
Romania,Alba,Dealu lamasoi,46.486103,22.9863903
Romania,Alba,Groşi,46.0051744,23.2457988
Romania,Alba,Valea alba,46.2541065,23.2084485
Romania,Alba,Mărteşti,46.3581349,22.8629409
Romania,Alba,Bidigeşti,46.2599326,23.0179529
Romania,Alba,Bradesti,46.3328344,23.4699713
Romania,Alba,Girda seaca,46.4778226,22.8117659
Romania,Alba,Galati,46.0902344,23.2934995
Romania,Alba,Dealu ferului,46.0013669,23.4393475
Romania,Alba,Valea utului,46.3496534,22.822576
Romania,Alba,Vârşi-ronţu,46.3465578,23.158407
Romania,Alba,Răchiş,46.3948624,23.6262039
Romania,Alba,Negesti,46.5128245,22.8591462
Romania,Alba,Brădet,46.1066584,23.0939783
Romania,Alba,Rachiş,46.3948624,23.6262039
Romania,Alba,Şasa,46.3362613,23.2114217
Romania,Alba,Mugesti,45.8135999,23.4510793
Romania,Alba,Coslariu,46.1578128,23.6882775
Romania,Alba,Cocoşeşti,46.3741749,22.8119822
Romania,Alba,Valea măciului,46.3408471,22.8285125
Romania,Alba,Năpăieşti,46.3494091,23.012779
Romania,Alba,Bacainti,45.9418041,23.2823595
Romania,Alba,Plesesti,46.447423,22.9317324
Romania,Alba,Dobrot,46.1739018,23.1396567
Romania,Alba,Pirau gruiului,46.147939,23.188648
Romania,Alba,Lunca goiesti,46.3758017,22.9147585
Romania,Alba,Trişoreşti,46.4128701,23.1330619
Romania,Alba,Pătrăhăiteşti,46.4462853,22.7433549
Romania,Alba,Petelca,46.2213921,23.736705
Romania,Alba,Bilanesti,46.3392087,22.9963915
Romania,Alba,Tolăceşti,46.3526489,23.1449072
Romania,Alba,Bocşitura,45.7660027,23.4329304
Romania,Alba,Coltesti,46.4214978,23.5597917
Romania,Alba,Tarina,46.312992,23.1251841
Romania,Alba,Pânca,46.2247245,23.887995
Romania,Alba,Sat bălcaciu - com. jidvei,21.520668,-157.994294
Romania,Alba,Gura rosiei,46.3091464,23.0574533
Romania,Alba,Vidrisoara,46.3444701,22.8268749
Romania,Alba,Dealu ordîncuşii,46.491397,22.969833
Romania,Alba,Valea birlutesti,46.38072,23.22753
Romania,Alba,Cheleţeni,46.4472092,23.0945794
Romania,Alba,Pătruţeşti,46.3741928,22.8534082
Romania,Alba,Vlădeşti,46.3080485,23.5586775
Romania,Alba,Remetea,46.1199665,23.4275684
Romania,Alba,Dealu ordâncuşii,46.5121393,22.8398544
Romania,Alba,Oraş câmpeni,46.362483,23.041842
Romania,Alba,Tomutesti,46.4129752,22.9277885
Romania,Alba,Almasu de mijloc,46.0669338,23.1065426
Romania,Alba,Fata-lăzeşti,46.4303722,22.8566748
Romania,Alba,Vârtăneşti,46.3727441,22.9548691
Romania,Alba,Hapria,46.0808212,23.6691322
Romania,Alba,Ravicesti,46.4844611,22.7773822
Romania,Alba,Ganesti,46.3901131,23.1299078
Romania,Alba,Valea uţului,46.3496534,22.822576
Romania,Alba,Urdeş,46.3710556,22.9429834
Romania,Alba,Boldeşti,46.342671,22.8378749
Romania,Alba,Pădurea tăuţi,46.09606,23.46783
Romania,Alba,Popeşti,46.2578034,23.3953133
Romania,Alba,Tirsa,46.3820208,22.797178
Romania,Alba,Dosu luncii,46.3649822,22.9063003
Romania,Alba,Necrilesti,46.2098246,23.3658312
Romania,Alba,Baia de aries,46.3802511,23.2812063
Romania,Alba,Inuri,46.0445398,23.4546879
Romania,Alba,Spring,45.9745886,23.7773831
Romania,Alba,Calugaresti,46.3990635,22.7854413
Romania,Alba,Piclisa,46.048157,23.515023
Romania,Alba,Valtori,46.1456423,23.214694
Romania,Alba,Dandut,46.35808,23.0930557
Romania,Alba,Brazesti,46.398486,23.3185118
Romania,Alba,Gura cornei,46.2613777,23.0906911
Romania,Alba,Sat rogoz - com. albac,47.65098,23.556028
Romania,Alba,Sălăgeşti,46.4006637,23.0821329
Romania,Alba,Rimet,47.136483,4.488986
Romania,Alba,Garde,46.3875887,23.1429209
Romania,Alba,Rametea,46.4531027,23.5676421
Romania,Alba,Glogovet,46.1483394,24.0085952
Romania,Alba,Bubesti,46.50556,22.70384
Romania,Alba,Drasov,45.9375707,23.7425356
Romania,Alba,Plesi,45.8075052,23.5918931
Romania,Alba,Intregalde,46.2376561,23.4116184
Romania,Alba,Campeni,46.3648431,23.0508775
Romania,Alba,Runcuri,46.414552,23.155814
Romania,Alba,Turdas,46.3062032,23.9184091
Romania,Alba,Garda de sus,46.4554349,22.8285529
Romania,Alba,Robeşti,46.3006677,22.9911788
Romania,Alba,Tomnatec,46.4348412,23.0917028
Romania,Alba,Stana de mures,46.4250403,23.9957848
Romania,Alba,Silivas,46.3414826,23.8758517
Romania,Alba,Stauini,46.0328196,23.4901732
Romania,Alba,Sartas,46.3921678,23.2958744
Romania,Alba,Hodisesti,46.3960515,23.0860431
Romania,Alba,Blideşti,46.3010097,23.0906831
Romania,Alba,Zărieş,46.1835427,23.7054222
Romania,Alba,Ilieşti,46.2737613,23.3871268
Romania,Alba,Barasti,46.4585008,22.9941031
Romania,Alba,Bucerdea granoasa,46.1928374,23.8395519
Romania,Alba,Novacesti,46.4234051,23.1378439
Romania,Alba,Teiu¸,46.5078302,22.9828835
Romania,Alba,Zăgriş,46.2272267,23.5415863
Romania,Alba,Furduiesti,46.3348959,23.07939
Romania,Alba,Tauni,46.1506829,24.1316394
Romania,Alba,Pianu,45.82162175,23.48971371
Romania,Alba,Ceru-bacainti,45.9736942,23.271899
Romania,Alba,Sancel,46.200119,23.9457599
Romania,Alba,Boglesti,46.2561813,23.0118994
Romania,Alba,Capud,46.205648,23.7255093
Romania,Alba,Sancrai,46.2937897,23.7508991
Romania,Alba,Magura,46.2467922,23.1436061
Romania,Alba,Hoparta,46.3213371,23.8724447
Romania,Alba,Valea maciului,46.3408471,22.8285125
Romania,Alba,Cimpu goblii,45.99894,23.44959
Romania,Alba,Patrângeni,46.0895612,23.2637184
Romania,Alba,Dealu crişului,46.3365285,22.8410482
Romania,Alba,Garbovita,46.2810209,23.6413953
Romania,Alba,Fata-lazesti,46.4303722,22.8566748
Romania,Alba,Muntari,46.3007398,23.1576143
Romania,Alba,Goiesti,46.3773256,22.9248432
Romania,Alba,Sorlita,46.3797279,23.0087708
Romania,Alba,Onceşti,46.3013563,23.4163773
Romania,Alba,Nămas,46.3990265,23.1279392
Romania,Alba,Curpeni,45.9845724,23.2824568
Romania,Alba,Tau bistra,45.683479,23.5855132
Romania,Alba,Dolesti,46.3689728,22.8395055
Romania,Alba,Ciuculesti,46.2616482,23.1855743
Romania,Alba,Capalna,45.8471737,23.6041167
Romania,Alba,Stina de mures,33.578621,-79.189909
Romania,Alba,Nemesi,46.3640737,22.8765507
Romania,Alba,Ocnisoara,46.2533423,23.8770529
Romania,Alba,Segaj,46.3808503,22.8594177
Romania,Alba,Bulbuc,46.0210682,23.2945429
Romania,Alba,Incesti,46.3576451,22.858877
Romania,Alba,Ignatesti,46.3080013,23.082085
Romania,Alba,Vladosesti,46.3437405,23.0175321
Romania,Alba,Tau,46.070674,23.8421897
Romania,Alba,Vama seaca,46.346467,23.9419554
Romania,Alba,Valea verde,46.3111757,22.9497937
Romania,Alba,Valisoara,46.3884675,23.5625669
Romania,Alba,Dambureni,46.414568,23.0694635
Romania,Alba,Şimoceşti,46.3114533,23.0016947
Romania,Alba,Novăceşti,46.4234051,23.1378439
Romania,Alba,Stei-arieseni,46.4685449,22.7540439
Romania,Alba,Bogdanesti,46.3647139,22.9898524
Romania,Alba,Cionesti,46.4722054,22.9852338
Romania,Alba,Spalnaca,46.341242,23.908668
Romania,Alba,Pîrâu lui mihai,46.01265,23.48445
Romania,Alba,Coasta hentii,46.3125925,23.0584834
Romania,Alba,Birlesti-catun,46.435218,23.090534
Romania,Alba,Dealul roatei,46.365914,22.875197
Romania,Alba,Captalan,46.4092081,23.9417168
Romania,Alba,Puiuletesti,46.3692555,22.9960131
Romania,Alba,Vulcan,46.2404965,22.9734223
Romania,Alba,Măţei,46.4285067,22.8843796
Romania,Alba,Sanmiclaus,46.2470561,24.0555185
Romania,Alba,Spătac,46.1385917,23.9407582
Romania,Alba,Olteni,46.3423708,23.5317126
Romania,Alba,Sălciua,46.3985516,23.4212175
Romania,Alba,Pitărceşti,46.3704367,23.0006033
Romania,Alba,Valea sesii,46.2754492,23.1801879
Romania,Alba,Butesti,46.2975524,23.3489856
Romania,Alba,Hadarau,46.3640227,23.2053223
Romania,Alba,Modolesti,46.3777059,22.8753248
Romania,Alba,Boceşti,46.2842236,23.3470616
Romania,Alba,Coleseni,46.254921,23.1278557
Romania,Alba,Stăuini,46.0328196,23.4901732
Romania,Alba,Vartop,46.3241289,23.0922451
Romania,Alba,Gura ariesului,46.4293542,23.955528
Romania,Alba,Secasel,46.0950437,23.80973
Romania,Alba,Haiducesti,46.394464,22.9294498
Romania,Alba,Pirau lui mihai,46.01265,23.48445
Romania,Alba,Borlesti,46.4096858,23.0063819
Romania,Alba,Sagagea,46.486726,23.3144571
Romania,Alba,Calnic,45.8873438,23.658829
Romania,Alba,Zarieş,46.1835427,23.7054222
Romania,Alba,Ciocaşu,46.041206,23.4738168
Romania,Alba,Gligoreşti,46.3842246,22.845083
Romania,Alba,Moraresti,46.2226146,23.0239488
Romania,Alba,Totesti,46.4252723,22.933598
Romania,Alba,Garbova de jos,46.2576809,23.6674527
Romania,Alba,Garbova,45.8605152,23.723625
Romania,Alba,Drambar,46.076592,23.6301388
Romania,Alba,Gambas,46.3460702,23.7236464
Romania,Alba,Sanmiclăuş,46.2470561,24.0555185
Romania,Alba,Căpalna,45.8471737,23.6041167
Romania,Alba,Trampoiele,46.1478138,23.1507343
Romania,Alba,Căpalna de jos,46.2399974,24.113037
Romania,Alba,Carţuleşti,46.3857878,22.7899895
Romania,Alba,Garbova de sus,46.2927984,23.6229819
Romania,Alba,Darleşti,46.5244428,22.9139089
Romania,Alba,Garboviţa,46.2810209,23.6413953
Romania,Alba,Barzogani,46.3052945,23.347299
Romania,Alba,Barleşti,46.3590851,23.127285
Romania,Alba,Sanbenedic,46.3144597,24.0499438
Romania,Alba,Tătarlaua,46.2027587,24.1666812
Romania,Alba,Patrangeni,46.0895612,23.2637184
Romania,Alba,Valcan,47.9857317,4.2099845
Romania,Alba,Carăşti,46.3782504,22.8341863
Romania,Alba,Santămarie,46.2425202,24.1453051
Romania,Alba,Candeşti,46.4156402,22.7672704
Romania,Alba,Vartăneşti,46.3727441,22.9548691
Romania,Alba,Barzani,27.1375,61.5292
Romania,Alba,Tranceşti,46.4816103,22.8681441
Romania,Alba,Zanzeşti,46.5335674,22.9571459
Romania,Alba,Valceşti,46.387518,22.8798224
Romania,Alba,Valcăneasa,46.3661454,22.938175
Romania,Alba,Fantanele,46.028942,23.2687307
